Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,primary_artist,artist,pais,region,region_label
951,28WClWvliFajAplluwtX2J,Jason Mraz,YES!,Long Drive,43,230746,False,0.527,0.578,7,-8.65,1,0.0327,0.197,3.34e-05,0.102,0.405,148.134,4,acoustic,Jason Mraz,Jason Mraz,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
958,32gazF6n0vQfcaLLCE3Cp3,Boyce Avenue,Right Here Waiting,Right Here Waiting,51,248483,False,0.456,0.285,0,-7.999,1,0.0298,0.856,4.26e-06,0.192,0.228,177.561,3,acoustic,Boyce Avenue,Boyce Avenue,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
961,1Llvr4v5Y0rZtm494ak7oh,Boyce Avenue,"Cover Sessions, Vol. 2",The One That Got Away,45,247704,False,0.655,0.502,8,-7.962,1,0.0349,0.579,0.0,0.117,0.368,123.931,4,acoustic,Boyce Avenue,Boyce Avenue,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
972,2WihaIEZnX9dNRinCebwUj,Boyce Avenue;Jennel Garcia,"Cover Sessions, Vol. 5",Shallow,52,213900,False,0.649,0.336,7,-6.823,1,0.0322,0.782,0.0,0.0942,0.337,95.988,4,acoustic,Boyce Avenue,Boyce Avenue,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
1001,4Ds4bq6aqOSAp1T7DikOi4,Criolo,Ainda Há Tempo,Ainda Há Tempo,44,318360,False,0.58,0.8,6,-7.528,1,0.345,0.281,0.0,0.0708,0.483,81.303,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1002,7nYbKsvhM88mHCmFsAIQVp,Criolo,Fellini,Fellini,42,171989,False,0.805,0.746,1,-5.211,0,0.185,0.238,0.0,0.215,0.717,127.922,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1003,7gVNP7rI9UBZndge0ulKfL,Criolo,Nó na Orelha,Lion Man,46,205440,False,0.582,0.66,7,-4.988,0,0.0544,0.399,0.0,0.127,0.484,83.789,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1004,1hLvWelTny8vttEEZIXVjw,Criolo,Espiral de Ilusão,Espiral de Ilusão,44,220800,False,0.776,0.314,2,-9.513,1,0.034,0.881,0.000723,0.139,0.476,124.055,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1005,660JNfrBV1K41iYGOh7ClC,Criolo,Sobre Viver,Yemanjá Chegou,43,258359,False,0.711,0.515,2,-8.238,0,0.0514,0.679,0.000324,0.0971,0.679,90.91,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1006,0tsjEf663ZNWGlIqY2c0Ms,Criolo;Rael,Ainda Há Tempo,Tô Pra Ver,41,254520,False,0.637,0.818,8,-6.851,1,0.281,0.19,0.0,0.102,0.599,90.571,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1009,00LmM2QLGpfb5NC7PC7qqZ,Criolo,Ainda Há Tempo,Vasilhame,43,172440,False,0.506,0.876,2,-5.877,0,0.316,0.194,1.86e-06,0.353,0.676,124.218,5,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1010,0pY5jjQucjJg3pqAbHhGkW,Criolo,Nó na Orelha,Sucrilhos,46,240226,False,0.788,0.574,0,-9.068,1,0.319,0.0626,0.0,0.203,0.764,160.027,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1011,3ARDVYRmYJx1FrvR9Zlwp2,Criolo,Ainda Há Tempo,Chuva Ácida,39,180000,False,0.708,0.782,9,-6.419,1,0.284,0.0507,0.0,0.251,0.717,94.038,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1012,0J4hFHpfCAlJOdrtcm04vz,Criolo,Ainda Há Tempo,Breaco,40,177240,False,0.619,0.781,1,-6.548,1,0.333,0.148,0.0,0.183,0.728,182.026,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1014,7cAxwshLN1yidrBlDePrYW,Criolo,Ainda Há Tempo,É o Teste,41,279720,False,0.66,0.728,10,-6.177,0,0.337,0.178,0.0,0.0516,0.594,91.101,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1015,0VSuq0KNSy1nOBO47e1bCN,Criolo;MC Hariel;Liniker;Maria Vilani;Jaques Morelenbaum,Sobre Viver,Pequenina,42,273973,False,0.606,0.6,7,-7.785,1,0.139,0.0469,0.0,0.327,0.529,159.971,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1016,0fAmpdONIYsxiP27CwnzLJ,Jorge Drexler;Sebastián Prada,Milonga de Ojos Dorados (Alfredo Zitarrosa) [Live on Pardelion Music],Milonga de Ojos Dorados (Alfredo Zitarrosa) - Live on Pardelion Music,38,161342,False,0.67,0.273,7,-10.77,1,0.0388,0.946,0.00136,0.179,0.443,128.87,4,afrobeat,Jorge Drexler,Jorge Drexler,Uruguay,Latino-LAM,Latinoamérica
1017,1SV0orNlJMONEKfQ9QEUrh,Criolo,Ainda Há Tempo,Até Me Emocionei,38,175800,False,0.772,0.789,4,-7.159,0,0.298,0.101,0.0,0.0575,0.549,84.96,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1018,3KYbhVPCxYHIeZg8Zy07ay,Criolo;Emicida;Mano Brown,Criolo E Emicida Ao Vivo (Live),Vida Loka I - Live,44,271840,False,0.434,0.877,8,-5.945,0,0.247,0.849,0.0,0.653,0.662,82.109,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1019,1YuVO6AipAn5U1VoG1RBGN,Criolo,Ainda Há Tempo,Demorô,37,138480,False,0.755,0.709,1,-5.066,0,0.289,0.0528,0.0,0.0825,0.657,140.989,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1022,3hhC43A13GnvLnvhSXemhN,Criolo,Nó na Orelha,Mariô,41,217400,False,0.763,0.577,10,-7.085,0,0.125,0.0875,0.00163,0.101,0.658,90.015,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1023,4dr8LN0s4WhnLLTzfsZkj5,Criolo;Emicida;Evandro Fióti,Criolo E Emicida Ao Vivo (Live),Só Mais Uma Noite - Live,37,188666,False,0.518,0.918,4,-5.548,0,0.276,0.325,0.0,0.79,0.62,98.777,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1024,098WwIoAtjDQwcpuEHAlrr,Criolo,Sobre Viver,Pretos Ganhando Dinheiro Incomoda Demais,48,198920,False,0.637,0.715,0,-7.032,0,0.074,0.0518,4.65e-05,0.122,0.347,109.859,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1025,3AJ0MFDt4OSknQ5D9Jlo4l,Criolo,Nó na Orelha,Samba Sambei,37,222560,False,0.87,0.737,11,-8.372,1,0.126,0.268,0.00369,0.0504,0.952,136.07,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1027,39tI78Hw9SxwaHh32EZW5o,Criolo;Milton Nascimento,Sobre Viver,Me Corte na Boca do Céu a Morte Não Pede Perdão,44,257146,False,0.428,0.3,11,-10.214,0,0.157,0.638,5.18e-05,0.0987,0.278,81.403,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1028,633yLLOTvQTEdvDD4XVnsw,Criolo,Espiral de Ilusão,Menino Mimado,44,227640,False,0.83,0.604,0,-5.25,0,0.0355,0.563,0.00108,0.221,0.82,144.008,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1029,31RfYWiC3WcExsZtqDMvdS,Criolo,Sobre Viver,Aprendendo a Sobreviver,41,212826,False,0.817,0.619,5,-6.922,0,0.0542,0.263,0.00317,0.0889,0.614,103.041,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1031,5Xv3XHAt8gkT6hVDXZGcuG,Criolo,Viva Tim Maia,Primavera (Vai Chuva),41,244533,False,0.573,0.859,9,-4.346,1,0.0473,0.108,3.04e-05,0.0779,0.521,147.906,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1032,2e1FJPgVRQZFT53QKUR7BD,Criolo;Emicida,Criolo E Emicida Ao Vivo (Live),A Cada Vento - Live,41,243373,False,0.651,0.861,11,-6.625,0,0.109,0.43,0.0,0.981,0.8,98.474,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1034,0gKBYJ8xmhWjpBzlPPKUoj,Criolo,Espiral de Ilusão,Nas Águas,41,235560,False,0.753,0.653,5,-5.511,1,0.0508,0.76,8.56e-06,0.0756,0.706,115.802,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1035,3A4Y4uYIIt7VoSugv1OELL,Criolo,Convoque Seu Buda,Plano de Voo,41,218880,False,0.571,0.69,8,-8.18,0,0.542,0.299,0.0,0.103,0.228,155.991,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1037,5XJMVJoq9otQBf2lMbxagJ,Criolo,Nó na Orelha,Freguês da Meia Noite,39,249600,False,0.634,0.393,7,-9.583,1,0.0283,0.35,0.000987,0.151,0.54,87.996,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1038,1NF3eG2IpxKzR3jqMdR60O,Criolo,Espiral de Ilusão,Hora da Decisão,37,248520,False,0.731,0.575,9,-6.252,0,0.041,0.703,0.0,0.121,0.704,143.986,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1041,0d23nai9JamDpc48xhyeRt,Criolo,Convoque Seu Buda,Fio de Pumo (Padê Onã),42,249960,False,0.77,0.819,7,-6.487,1,0.0703,0.0191,0.0133,0.377,0.732,92.996,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1042,6nFxTIa7abSSk8GzZFO1zB,Criolo,Convoque Seu Buda,Pegue Pra Ela,37,265200,False,0.611,0.738,4,-7.341,0,0.0443,0.142,0.00837,0.0575,0.725,119.791,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1043,2CTzBqhD3xitdqHzEaGoiz,Criolo,Espiral de Ilusão,Filha do Maneco,37,105360,False,0.674,0.518,0,-6.658,1,0.0806,0.733,3.81e-06,0.085,0.554,133.935,5,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1044,7oSCgig81QrE0hr6weiwgc,Criolo,Espiral de Ilusão,Cria de Favela,36,171480,False,0.692,0.749,7,-4.948,1,0.0427,0.442,7.13e-05,0.132,0.7,111.986,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1045,0Hr2RaY7XnE0Qj7ljHGfMw,Criolo,Espiral de Ilusão,Boca Fofa,36,140280,False,0.717,0.784,6,-5.138,0,0.0353,0.73,0.0126,0.0851,0.978,168.146,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1046,4BKI37hGrod94ofXtVycYL,Criolo,Espiral de Ilusão,Calçada,37,206760,False,0.817,0.771,5,-5.132,1,0.087,0.704,0.0,0.0885,0.76,111.099,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1047,6F4zAdEznwkmn8MHJtcjtT,Criolo;Emicida,Criolo E Emicida Ao Vivo (Live),Zica Vai Lá - Live,35,238346,False,0.374,0.934,10,-5.322,1,0.322,0.058,0.0,0.804,0.389,167.661,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1048,7bLMLwx6gJrCXoppD2YqOu,Criolo;Emicida,Criolo E Emicida Ao Vivo (Live),Subirusdoistiozin - Live,37,211280,False,0.569,0.907,4,-5.619,0,0.31,0.602,4.35e-05,0.862,0.562,94.346,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1052,7BEjw8UVIjhXw26bWkFHQA,Criolo,Etérea,Etérea,32,253097,False,0.824,0.72,6,-8.189,0,0.142,0.416,0.101,0.102,0.374,116.982,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1058,3ayGhSSsgy1PyvJi6Np0CH,Jorge Drexler,Mediterráneo,Mediterráneo,33,206999,False,0.585,0.588,9,-8.147,0,0.115,0.405,5.19e-06,0.321,0.429,100.808,3,afrobeat,Jorge Drexler,Jorge Drexler,Uruguay,Latino-LAM,Latinoamérica
1059,0afpxm7xkeXwj7KYzmS5Uc,Criolo,Viva Tim Maia,Me Dê Motivo,33,267853,False,0.864,0.623,5,-5.966,1,0.0344,0.452,0.00967,0.105,0.84,132.008,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1064,0YM62MzsqtMsbCS0E89bvx,Los Amigos Invisibles,Commercial,Sueño Erótico,35,242373,False,0.683,0.823,9,-6.475,1,0.0559,0.138,0.067,0.176,0.837,120.03,4,afrobeat,Los Amigos Invisibles,Los Amigos Invisibles,Venezuela,Latino-LAM,Latinoamérica
1065,6iqj4S2j6HZOAxyE1i5OXs,Jorge Drexler;Gal Costa,Nenhuma Dor,"Negro Amor (It's All Over Now, Baby Clue)",35,246568,False,0.614,0.209,7,-11.445,1,0.0327,0.868,0.000676,0.182,0.416,119.948,4,afrobeat,Jorge Drexler,Jorge Drexler,Uruguay,Latino-LAM,Latinoamérica
1066,3HPfcQxliHRPkDZPFHH0JE,Criolo,Povo Guerreiro,Povo Guerreiro,34,219071,False,0.793,0.658,2,-6.332,1,0.0552,0.652,1.11e-06,0.082,0.96,114.039,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1068,7zMJ0Pgmv9Jcx1skiTp3RV,Criolo,Ainda Há Tempo,No Sapatinho,35,303120,False,0.702,0.689,4,-6.112,0,0.221,0.152,0.0,0.0878,0.242,84.063,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1071,3169PUGpN64JNpAhR5PW4Y,Los Amigos Invisibles,Super Pop Venezuela,Amar Es Algo Más,36,426306,False,0.692,0.746,7,-6.359,0,0.0362,0.393,0.000496,0.257,0.613,107.981,4,afrobeat,Los Amigos Invisibles,Los Amigos Invisibles,Venezuela,Latino-LAM,Latinoamérica
1073,0s76fxVvT3GOz0sEU64v4j,Criolo;Emicida,Criolo E Emicida Ao Vivo (Live),Viva (Melô Dos Vileiros) - Live,32,213960,False,0.653,0.868,9,-6.12,0,0.336,0.649,0.0,0.953,0.733,82.15,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1074,2abpx1FO9dhMg16Q59iWL4,Criolo,Nó na Orelha,Samba Sambei (Dub Mix),32,220653,False,0.795,0.664,11,-10.679,1,0.0519,0.188,0.89,0.172,0.854,136.029,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1079,31P1OdwMwFh8b6kGjdLUZV,Criolo,Viva Tim Maia,Chocolate,34,181013,False,0.759,0.79,11,-4.355,0,0.0656,0.264,3.91e-05,0.0707,0.914,135.953,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1080,5K0z3idLxEFY0tv82NeMPe,Criolo,Criolo E Emicida Ao Vivo (Live),Mariô - Live,33,267480,False,0.572,0.874,5,-7.523,0,0.127,0.525,8.57e-06,0.711,0.681,94.006,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1081,2SPPB8Wi85U3cn6ptXLsR4,Criolo;Emicida,Criolo E Emicida Ao Vivo (Live),Demorô - Live,33,213773,False,0.549,0.901,2,-6.208,1,0.296,0.721,0.0,0.913,0.35,152.298,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1090,19Oj8jiVAn3qRr0DhlLU1j,Criolo;Emicida,Criolo E Emicida Ao Vivo (Live),Triunfo - Live,34,273426,False,0.54,0.945,1,-5.021,1,0.271,0.315,0.0,0.405,0.551,92.013,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1091,0UZ3juSCFsN6lINBadUZNZ,Criolo;Emicida,Criolo E Emicida Ao Vivo (Live),Grajauex - Live,33,191453,False,0.358,0.905,5,-5.776,0,0.453,0.304,0.0,0.454,0.468,176.67,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1093,1Yxukx85EzhKgZpzbNywQv,Criolo;Emicida,Criolo E Emicida Ao Vivo (Live),Não Existe Amor Em SP - Live,35,392480,False,0.285,0.734,5,-6.956,0,0.0506,0.3,0.0231,0.903,0.243,140.224,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1095,3xfUu8alkwuMg8UBht9TtW,Criolo;Emicida,Criolo E Emicida Ao Vivo (Live),Bogotá - Live,33,369773,False,0.532,0.908,5,-6.124,0,0.238,0.367,0.000142,0.992,0.737,126.229,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1100,1q8NdCAQ9QUjpYiqzdd3mv,Calle 13,Calle 13 (Explicit Version),Atrévete-Te-Te,75,239306,True,0.829,0.878,9,-5.951,1,0.101,0.0959,0.0,0.776,0.883,87.991,4,afrobeat,Calle 13,Calle 13,Puerto Rico,Latino-LAM,Latinoamérica
1103,4CA1DhfgMg9iRDibIgTu1f,Criolo,Espiral de Ilusão - Deluxe Edition,4 da Manhã – Deluxe Edition,30,213480,False,0.6,0.476,0,-8.558,0,0.084,0.7,0.00488,0.104,0.572,142.033,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1105,5mvGbNjKaqB63vFdN2MZ7m,Jorge Drexler,Bailar en la cueva,Organdí,31,400362,False,0.531,0.249,2,-10.041,1,0.0866,0.759,0.0812,0.0909,0.106,104.039,4,afrobeat,Jorge Drexler,Jorge Drexler,Uruguay,Latino-LAM,Latinoamérica
1106,2oOMI7Jf9Lo2801cgqepQf,Los Amigos Invisibles;Ferraz,Cool Love,Sólo los dos (feat. Ferraz),34,210870,False,0.806,0.573,6,-9.905,0,0.0557,0.317,0.125,0.149,0.696,104.994,4,afrobeat,Los Amigos Invisibles,Los Amigos Invisibles,Venezuela,Latino-LAM,Latinoamérica
1108,2rrptPZG55VZPKE2LzLFsO,Los Amigos Invisibles,El Paradise,Eres Mis Ganas,35,315600,False,0.562,0.876,5,-4.999,0,0.0356,0.00127,0.00513,0.265,0.547,124.003,4,afrobeat,Los Amigos Invisibles,Los Amigos Invisibles,Venezuela,Latino-LAM,Latinoamérica
1109,4iCQH7UCZiB1Tj35BPKFoN,Calle 13,Los De Atrás Vienen Conmigo,Bienvenidos A Mi Mundo,33,237026,True,0.658,0.715,10,-7.416,0,0.269,0.0174,0.0,0.307,0.543,189.895,4,afrobeat,Calle 13,Calle 13,Puerto Rico,Latino-LAM,Latinoamérica
1113,5LgIR0Fzfc9vJy2Yx4WI0P,Jorge Drexler,Sea,Crece,31,190600,False,0.649,0.51,5,-11.928,1,0.228,0.466,0.00202,0.0983,0.476,174.931,3,afrobeat,Jorge Drexler,Jorge Drexler,Uruguay,Latino-LAM,Latinoamérica
1115,09CcTt968KvhCgNMfoWgsl,Criolo,Duas de Cinco,Cóccix-ência,31,289947,False,0.564,0.903,1,-6.173,1,0.0786,0.0221,0.00198,0.3,0.568,164.047,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1116,6sJRYw9CnzDyZ3mBOAVtNN,Los Amigos Invisibles,Commercial,Dulce,33,303213,False,0.758,0.819,11,-5.945,0,0.0528,0.0646,0.000168,0.138,0.827,117.971,4,afrobeat,Los Amigos Invisibles,Los Amigos Invisibles,Venezuela,Latino-LAM,Latinoamérica
1118,4Gk58WahIU0EfGR6P0T8Tm,Jorge Drexler,Amar la trama,La nieve en la bola de nieve,30,295866,False,0.457,0.231,2,-17.316,1,0.0597,0.759,0.523,0.11,0.444,133.083,4,afrobeat,Jorge Drexler,Jorge Drexler,Uruguay,Latino-LAM,Latinoamérica
1121,1wLaZctzZCnr9NJNZOjcVY,Jorge Drexler,Sea,Uno,30,169066,False,0.715,0.686,1,-9.727,1,0.036,0.227,0.657,0.11,0.86,130.945,4,afrobeat,Jorge Drexler,Jorge Drexler,Uruguay,Latino-LAM,Latinoamérica
1123,1wYgb2WSoI95dYx2STlgDk,Jorge Drexler,Amar la trama,Aquiles por su talón es Aquiles,31,214253,False,0.523,0.282,9,-11.418,1,0.0791,0.776,0.00288,0.0819,0.317,132.44,4,afrobeat,Jorge Drexler,Jorge Drexler,Uruguay,Latino-LAM,Latinoamérica
1134,7zUyeooUE7M4sl06eas3uE,Jorge Drexler,Frontera,Río abajo,30,186773,False,0.718,0.46,9,-11.107,1,0.0272,0.646,0.0012,0.123,0.509,95.564,4,afrobeat,Jorge Drexler,Jorge Drexler,Uruguay,Latino-LAM,Latinoamérica
1141,6qXJn6TJ6bTajeRdGApJ47,Jorge Drexler,12 segundos de oscuridad,La infidelidad de la era informática,30,183159,False,0.801,0.423,9,-4.918,0,0.0703,0.486,0.0106,0.0934,0.468,139.987,4,afrobeat,Jorge Drexler,Jorge Drexler,Uruguay,Latino-LAM,Latinoamérica
1145,1b0rnT35mqbls6Mh1EwVwE,Criolo;Emicida,Criolo E Emicida Ao Vivo (Live),Lion Man - Live,30,247680,False,0.438,0.702,2,-6.294,0,0.0405,0.587,0.0,0.504,0.249,84.176,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1147,6RgUXAzzRljhYRI78809Vx,Los Amigos Invisibles,Repeat After Me,Sex Appeal,32,169786,False,0.758,0.728,0,-5.127,1,0.044,0.00343,0.000182,0.294,0.846,120.961,4,afrobeat,Los Amigos Invisibles,Los Amigos Invisibles,Venezuela,Latino-LAM,Latinoamérica
1148,3kn7d9avE3lqlhmOK05O2X,Los Amigos Invisibles,Repeat After Me,Corazón Tatú,33,260693,False,0.687,0.876,7,-6.438,1,0.0344,0.00421,0.0328,0.139,0.884,126.015,4,afrobeat,Los Amigos Invisibles,Los Amigos Invisibles,Venezuela,Latino-LAM,Latinoamérica
1156,60RAYSlPmLbMwNF0UQRq54,Los Amigos Invisibles,Cool Love,Canción Ecológica,30,261885,False,0.76,0.649,6,-9.064,0,0.0579,0.0417,0.0,0.0825,0.715,105.009,4,afrobeat,Los Amigos Invisibles,Los Amigos Invisibles,Venezuela,Latino-LAM,Latinoamérica
1157,6i1eq94lroJKzDqz3ocjbC,Los Amigos Invisibles,Cool Love,Disco Ball,31,247646,False,0.754,0.818,6,-7.047,0,0.0342,0.000998,6.26e-05,0.93,0.78,105.0,4,afrobeat,Los Amigos Invisibles,Los Amigos Invisibles,Venezuela,Latino-LAM,Latinoamérica
1160,0H3GpvGeVrCXu0opyBwXs3,Los Amigos Invisibles,El Paradise,Contigo,30,252600,False,0.642,0.933,5,-5.562,1,0.0431,0.00928,2.31e-05,0.337,0.743,131.982,4,afrobeat,Los Amigos Invisibles,Los Amigos Invisibles,Venezuela,Latino-LAM,Latinoamérica
1166,0FMXE6Tkdurx7pPcSfIezB,Jorge Drexler,Cara B,Sea - Cara B,29,252573,False,0.466,0.342,7,-15.497,1,0.195,0.746,1.74e-05,0.582,0.628,120.066,4,afrobeat,Jorge Drexler,Jorge Drexler,Uruguay,Latino-LAM,Latinoamérica
1172,15F5w6GELfrYu4M4Wq02Nt,Jorge Drexler,Llueve,De amor y de casualidad,28,191466,False,0.741,0.564,9,-9.052,1,0.051,0.225,6.71e-05,0.0964,0.359,117.859,4,afrobeat,Jorge Drexler,Jorge Drexler,Uruguay,Latino-LAM,Latinoamérica
1174,49ieDVc3fyaSV6QUiusAWG,Criolo,Espiral de Ilusão - Deluxe Edition,Língua Felina – Deluxe Edition,26,180480,False,0.77,0.797,0,-4.778,1,0.0345,0.555,0.000122,0.0928,0.964,96.879,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1175,5zY1AEroeKrcz3t97TJZSN,Los Amigos Invisibles;C-Funk;Mcklopedia,Cool Love,Como te Gusta (feat. C-Funk & McKlopedia),30,167717,False,0.84,0.632,5,-7.338,0,0.0599,0.0674,0.0,0.164,0.764,93.985,4,afrobeat,Los Amigos Invisibles,Los Amigos Invisibles,Venezuela,Latino-LAM,Latinoamérica
1176,0l2BHYyFjlGdnR0uunsImK,Los Amigos Invisibles,Super Pop Venezuela,Si Tú Te Vas,30,278093,False,0.783,0.491,5,-9.672,1,0.0351,0.044,0.000361,0.147,0.339,134.955,4,afrobeat,Los Amigos Invisibles,Los Amigos Invisibles,Venezuela,Latino-LAM,Latinoamérica
1177,68jCHd8ltpjWwj0cDX2G1y,Jorge Drexler,Sea,Nada menos,30,220413,False,0.695,0.514,9,-9.933,1,0.0326,0.283,0.00019,0.116,0.439,132.065,4,afrobeat,Jorge Drexler,Jorge Drexler,Uruguay,Latino-LAM,Latinoamérica
1181,57ypE3GdN7ZLaZou7JAu9t,Jorge Drexler,Sea,Tamborero,29,264293,False,0.833,0.579,11,-9.205,0,0.101,0.451,0.294,0.152,0.819,94.008,4,afrobeat,Jorge Drexler,Jorge Drexler,Uruguay,Latino-LAM,Latinoamérica
1182,6CdWVVb0fEm68YrJFHSOI2,Los Amigos Invisibles,El Paradise (Extended),Espérame (Extended Mix),31,337882,False,0.75,0.775,9,-7.086,1,0.0382,0.00914,0.0061,0.075,0.962,119.982,4,afrobeat,Los Amigos Invisibles,Los Amigos Invisibles,Venezuela,Latino-LAM,Latinoamérica
1193,5gqFvca45ESaMKJo40t19k,Jorge Drexler,Frontera,Princesa bacana,28,190000,False,0.718,0.428,5,-13.17,1,0.0307,0.676,0.00865,0.159,0.551,139.956,4,afrobeat,Jorge Drexler,Jorge Drexler,Uruguay,Latino-LAM,Latinoamérica
1196,1JF1nELbG0d3bxg7EPLGNQ,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,Cachete a Cachete,30,287533,False,0.781,0.755,7,-7.015,1,0.0395,0.564,0.00267,0.126,0.597,118.168,4,afrobeat,Los Amigos Invisibles,Los Amigos Invisibles,Venezuela,Latino-LAM,Latinoamérica
1197,0CgaxyFnvXznq6GCM6XJeW,Criolo,Viva Tim Maia,Coroné Antonio Bento,28,202040,False,0.51,0.933,9,-4.89,1,0.18,0.0185,0.0,0.278,0.789,176.083,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1199,5Tjwl3oPSCD2o0nkAbiGW0,Jorge Drexler,Frontera,Aquellos tiempos,29,200026,False,0.552,0.499,2,-12.078,1,0.131,0.65,0.0685,0.117,0.665,131.952,4,afrobeat,Jorge Drexler,Jorge Drexler,Uruguay,Latino-LAM,Latinoamérica
1210,4VuK5i4dgHvc80zBMCcty0,Criolo,Espiral de Ilusão - Deluxe Edition,Dilúvio de Solidão,24,158040,False,0.73,0.646,9,-6.751,1,0.0345,0.669,0.00171,0.0866,0.938,98.012,4,afrobeat,Criolo,Criolo,Brasil,Latino-LAM,Latinoamérica
1213,2v7OzJaNF7ZCXrbnsYonGw,Jorge Drexler,Llueve,No pienses de más,27,190000,False,0.706,0.608,0,-8.304,1,0.031,0.227,4.36e-05,0.112,0.215,120.407,4,afrobeat,Jorge Drexler,Jorge Drexler,Uruguay,Latino-LAM,Latinoamérica
1214,4DLl7PmnqhrYN6hDRO9Whu,Jorge Drexler,Codo Con Codo,Codo Con Codo,27,105438,False,0.667,0.218,4,-10.563,0,0.0351,0.941,1.45e-06,0.191,0.224,113.842,4,afrobeat,Jorge Drexler,Jorge Drexler,Uruguay,Latino-LAM,Latinoamérica
